word,count
"katselemassa", 120
"katselen", 120
"katseli", 3000
"katselivat", 720
"katsella", 720
"katsellaksensa", 120
"katsellen", 240
"katsellut", 120
"katseltavaksi", 120
"katsettaan", 120
"katsoa", 240
"katsoen", 360
"katsoi", 360
"katsoivat", 480
"katsojana", 120
"katsokaa", 720
"katsokaahan", 120
"katsomaan", 360
"katsomassa", 120
"katsomisen", 120
"katsoneet", 120
"katsopas", 120
"katsos", 120
"katsottuaan", 120
"kattilan", 240
"kattilassa", 120
"kattiloissa", 120
"kattiloista", 120
"kattoon", 120
"katu", 120
"katua", 120
"katuja", 360
"katujen", 120
"kauan", 3960
"kauanhan", 120
"kauas", 720
"kauemmas", 120
"kauhaan", 120
"kauhan", 120
"kauhea", 360
"kauhean", 600
"kauheasta", 120
"kauheasti", 240
"kauheinta", 120
"kauheissa", 120
"kauheita", 120
"kauheuksia", 120
"kauhistui", 120
"kauhistuksella", 240
"kauhistuksia", 120
"kauhistutti", 120
"kauhoilla", 120
"kauhtana", 120
"kauhtanaani", 120
"kauhtanalla", 120
"kauhtanan", 240
"kauhtanansa", 120
"kauhtanasta", 120
"kauhtanat", 120
"kauhtanoita", 120
"kauhua", 120
"kauhulla", 120
"kauimmin", 120
"kaukaa", 480
"kaukainen", 120
"kaukaisen", 240
"kaukaisesta", 240
"kaukaiset", 120
"kaukaisista", 120
"kaukaistenkin", 120
"kaukana", 960
"kaulaan", 480
"kaulaani", 120
"kaulaansa", 480
"kaulan", 240
"kaulassa", 600
"kaulassaan", 120
"kaulasta", 120
"kaulat", 120
"kauneimman", 120
"kaunein", 360
"kauneus", 120
"kauneuttaan", 120
"kauniiksi", 120
"kauniilla", 480
"kauniimmaksi", 120
"kauniimman", 120
"kauniimmilta", 120
"kauniimpaa", 120
"kauniimpi", 240
"kauniimpia", 240
"kauniin", 120
"kauniina", 120
"kauniisti", 120
"kauniit", 360
"kauniita", 480
"kaunis", 720
"kaunista", 480
"kaunistettu", 120
"kaunistus", 120
"kaunopuheliaan", 120
"kaunotar", 1320
"kaunottareksi", 120
"kaunottaren", 480
"kaunottarena", 120
"kaunottaria", 120
"kaupittavana", 120
"kauppaa", 120
"kauppalaa", 120
"kauppalain", 120
"kauppatorilla", 120
"kauppiaalle", 120
"kauppiaat", 120
"kauppiaitten", 120
"kaupungeista", 240
"kaupungin", 2640
"kaupungissa", 1680
"kaupungissako", 120
"kaupungista", 960
"kaupunkeihin", 240
"kaupunkeja", 240
"kaupunki", 120
"kaupunkia", 600
"kaupunkiaan", 120
"kaupunkien", 120
"kaupunkiin", 1440
"kaupunkilaiset", 120
"kaupustelijaa", 120
"kaupustelijain", 120
"kauriita", 120
"kauris", 120
"kautta", 1680
"kauvan", 240
"kauvas", 240
"kavaltanut", 240
"kavioiden", 120
"kedoille", 120
"kedolle", 120
"keep", 240
"keeping", 240
"kehittyi", 240
"kehittynyt", 120
"kehitystään", 120
"kehoittavia", 120
"kehoitti", 120
"kehotettiin", 120
"kehotti", 120
"keihäiden", 120
"keihäillä", 120
"keihäillään", 120
"keihäin", 120
"keihäineen", 120
"keihäs", 240
"keihäsmiehet", 120
"keihästä", 120
"keihäällä", 240
"keihäälläni", 120
"keihäällään", 240
"keihään", 480
"keihäänsä", 240
"keihäästä", 120
"keihäät", 120
"keikkui", 120
"keinoja", 120
"keinon", 120
"keisarikaupungista", 120
"keiteltiin", 120
"keitetä", 120
"keittivät", 240
"keittäneet", 120
"keitä", 360
"keitään", 120
"kekseliäisyytensä", 120
"kekseliäs", 360
"kekseliäämpi", 120
"keksi", 120
"keksii", 120
"keksijäinsä", 120
"keksikäämme", 120
"keksiminen", 120
"keksineet", 120
"keksiä", 120
"kellareissa", 120
"kellarissaan", 120
"kellarit", 120
"kellekään", 120
"kellertävät", 120
"kellokukat", 120
"kellotaulu", 120
"kellä", 240
"kellään", 120
"kelpaa", 120
"kelpaakaan", 120
"kelpaamatonta", 120
"kelpaisin", 120
"kelpo", 1920
"keltainen", 120
"keltaisella", 120
"keltaisia", 120
"keltaista", 120
"kemut", 120
"ken", 840
"kenelle", 120
"kenellekään", 240
"kenellä", 120
"kenenkä", 120
"kenenkään", 360
"kengällään", 120
"kengän", 240
"kenkiin", 120
"kenkiänne", 120
"kenkänsä", 120
"kenkään", 120
"kenties", 360
"kenttä", 480
"kenttää", 600
"kentälle", 240
"kentällekin", 120
"kentällä", 120
"kentän", 360
"kentästä", 120
"kepeä", 120
"kepposen", 120
"kepposia", 240
"kepposissa", 120
"kera", 120
"kerjäläinen", 120
"kerraksi", 120
"kerralla", 120
"kerran", 3120
"kerrassaan", 480
"kerro", 480
"kerron", 360
"kerrottaissa", 120
"kerrottavan", 120
"kerrottiin", 240
"kerskailevia", 120
"kerta", 120
"kertaa", 1560
"kertaakaan", 360
"kertoa", 480
"kertoakseen", 120
"kertoi", 240
"kertoja", 120
"kertokoot", 120
"kertomat", 120
"kertomuksia", 120
"kertomus", 240
"kertoneet", 120
"kertovat", 240
"keräilivät", 120
"keräytyivät", 120
"kerääntyminen", 120
"kerääntyneet", 120
"keskelle", 600
"keskellä", 960
"keskeltä", 360
"kesken", 360
"keskenään", 840
"keskeytti", 240
"keskeyttivät", 120
"keskeyttäen", 120
"keskiviikkoisin", 120
"keskustelemaan", 120
"keskustelivat", 120
"keskustella", 120
"keskusteltuaan", 120
"keskustelu", 120
"keskustelusta", 120
"keskuudestaan", 120
"kesti", 120
"kestitse", 120
"kestitykset", 120
"kestivät", 240
"kestäneet", 120
"kestänyt", 120
"kestävän", 120
"kestää", 480
"keto", 240
"ketoa", 120
"ketterä", 120
"kettu", 120
"ketä", 240
"ketäpä", 120
"ketään", 1200
"keveinä", 120
"keveältä", 120
"kevytmielisen", 120
"kevytmieliset", 120
"keväällä", 120
"keväänä", 120
"kidrjaaga", 1920
"kidrjaagan", 240
"kidutetaan", 120
"kidutukset", 120
"kidutuksia", 480
"kiehahtaen", 120
"kiehahtanut", 120
"kiehahti", 120
"kiehuvaa", 120
"kielellään", 120
"kieli", 120
"kieliopilliset", 120
"kielletty", 120
"kieltä", 120
"kieltäytyi", 240
"kieltäytyä", 120
"kieltään", 120
"kierrokseen", 120
"kierrosta", 120
"kiersi", 240
"kierteli", 120
"kietoen", 120
"kietoi", 120
"kietoivat", 120
"kietonut", 120
"kietoutui", 120
"kiharapäisiä", 120
"kiharat", 240
"kiharoina", 240
"kiihkeällä", 120
"kiihkoaan", 120
"kiihkoisaa", 120
"kiihottivat", 120
"kiihtyi", 120
"kiihtymistään", 120
"kiilsivät", 240
"kiinni", 1920
"kiinnitettiin", 120
"kiinnitetty", 360
"kiinnitettyään", 120
"kiinnitti", 360
"kiinnittäneet", 120
"kiintynyt", 120
"kiipeilleet", 120
"kiipesi", 240
"kiipeä", 120
"kiipeäminen", 120
"kiireesti", 120
"kiireestä", 120
"kiirehti", 240
"kiirehtivät", 360
"kiiruhtaa", 120
"kiiruhti", 360
"kiisteli", 120
"kiitelee", 120
"kiiti", 480
"kiitivät", 120
"kiitollinen", 120
"kiitos", 240
"kiitti", 480
"kiittämään", 120
"kiittää", 240
"kiitäkäämme", 120
"kiitän", 120
"kiitää", 240
"kiivaasti", 360
"kiivetessään", 120
"kiljahti", 120
"kiljaista", 120
"kiljaisten", 120
"kiljasi", 120
"kiljuivat", 120
"kilpaa", 120
"kilvan", 240
"kimakka", 120
"kimallellut", 120
"kimaltelee", 120
"kimalteleva", 240
"kimalteli", 240
"kimaltelikin", 120
"kimmelsi", 120
"kimppuumme", 240
"kimppuun", 1560
"kimppuunsa", 240
"kind", 120
"kiovan", 960
"kiovankin", 120
"kiovassa", 480
"kipeästi", 120
"kirj", 120
"kirjaga", 120
"kirjailivat", 120
"kirjaillun", 120
"kirjailtu", 360
"kirjailtua", 240
"kirjailtuja", 120
"kirjailtun", 120
"kirjansa", 120
"kirjapaino", 120
"kirjat", 120
"kirjava", 120
"kirjavana", 120
"kirjavassa", 120
"kirjavat", 120
"kirjavilla", 120
"kirjavina", 120
"kirjeen", 120
"kirjoitti", 120
"kirjoja", 120
"kirjojen", 120
"kirjuri", 480
"kirkas", 120
"kirkasta", 120
"kirkasti", 240
"kirkkaalla", 120
"kirkkaana", 480
"kirkkaassa", 120
"kirkkaat", 120
"kirkkaiden", 120
"kirkkaita", 120
"kirkko", 120
"kirkkoa", 240
"kirkkoansa", 120
"kirkkojensa", 120
"kirkkolaulajat", 120
"kirkkoon", 120
"kirkoissa", 120
"kirkolle", 120
"kirkon", 360
"kirkonkello", 120
"kirkossa", 480
"kirkosta", 120
"kirkot", 360
"kirkotkaan", 120
"kirkuivat", 120
"kirkunasta", 120
"kiroama", 120
"kiroo", 240
"kirottu", 240
"kirotut", 480
"kirsikkapensaiden", 120
"kirves", 120
"kisailivat", 120
"kissaa", 120
"kisuuttelemaan", 120
"kita", 120
"kitaransoittajaa", 120
"kiusaksi", 120
"kiusauksista", 120
"kivahti", 120
"kivestä", 120
"kivettyneenä", 120
"kivikkoinen", 120
"kiviltä", 120
"kivinen", 120
"kiviportaat", 120
"kivisten", 120
"kivistystä", 120
"kiviä", 600
"kiväärejä", 120
"kivääritulta", 120
"know", 120
"kobita", 240
"kodeistaan", 120
"kodin", 120
"koelaukauksia", 120
"koetan", 120
"koetellakaan", 120
"koetellen", 120
"koetettiin", 120
"koetettu", 120
"koettaa", 120
"koettaen", 600
"koettakaa", 120
"koettelivat", 120
"koetti", 1320
"koettivat", 240
"kohautti", 120
"kohdalla", 120
"kohdannut", 120
"kohden", 480
"kohdistuessa", 120
"kohdistui", 120
"kohoaa", 240
"kohoavassa", 120
"kohoavasta", 120
"kohonnut", 120
"kohosi", 1200
"kohosivat", 120
"kohotettuina", 120
"kohottaa", 240
"kohottaen", 360
"kohottamalla", 120
"kohotti", 840
"kohottikin", 120
"kohottivat", 120
"kohta", 360
"kohtalo", 480
"kohtaloaan", 120
"kohtalon", 360
"kohtaloni", 360
"kohtalonne", 120
"kohtasi", 360
"kohtasivat", 360
"kohtaukset", 120
"kohti", 480
"kohtuudesta", 120
"koi", 120
"koira", 840
"koiraa", 120
"koiralle", 120
"koiran", 240
"koirana", 120
"koiranleuka", 240
"koirat", 600
"koiriahan", 120
"koirille", 120
"koittaessa", 120
"koittanut", 120
"koitti", 120
"koitua", 120
"koivet", 120
"koivuiset", 120
"koivuvitsoilla", 120
"kokea", 120
"kokemattomuuttaan", 120
"kokemuksiensa", 120
"kokemusta", 120
"kokeneet", 240
"kokeneita", 120
"kokenut", 480
"kokin", 120
"kokit", 120
"kokkeja", 120
"koko", 7440
"kokonaan", 1800
"kokonainen", 240
"kokonaista", 240
"kokoon", 840
"kokoonnuttu", 120
"kokoontua", 120
"kokoontui", 120
"kokoontuivat", 480
"kokoontukoon", 120
"kokoontuneet", 360
"kokoontunut", 120
"kokosi", 240
"kokous", 240
"kolikkoa", 120
"kolikot", 120
"kolinaa", 240
"kolinasta", 240
"kolkassa", 120
"kolkkaan", 120
"kolkuttaakseen", 120
"kolmanneksi", 120
"kolmannella", 240
"kolmannelta", 120
"kolmannen", 240
"kolmas", 360
"kolmasosa", 120
"kolmasti", 120
"kolmatta", 120
"kolmattakymmentä", 120
"kolme", 1920
"kolmeen", 240
"kolmeksikin", 120
"kolmekymmentä", 240
"kolmelle", 240
"kolmen", 240
"kolmenkymmenenviiden", 120
"kolmessa", 120
"kolmesti", 120
"kolmetoista", 120
"kolmetuhatta", 120
"kolminaisuuteen", 120
"kolminkertaiset", 120
"kolminkertaisiin", 120
"kolopjor", 240
"komeaan", 120
"komeana", 120
"komeissa", 120
"komeita", 120
"komennon", 120
"komentamaan", 120
"komenteli", 120
"komentosauvan", 120
"komeutta", 120
"komisariot", 120
"kompastua", 120
"kompastui", 120
"kompastuu", 120
"koneellisesti", 120
"konna", 120
"konstantinopoliin", 120
"konsulejaan", 120
"kontua", 120
"kookas", 480
"kookkaat", 120
"koolle", 120
"koonnut", 120
"koota", 360
"kopeekkaakaan", 120
"koreili", 120
"koristeella", 120
"koristeita", 120
"koristettu", 120
"koristettua", 120
"koristivat", 120
"koristuksensa", 120
"koristukset", 240
"koristuksia", 240
"koristuksilla", 120
"koristus", 120
"korjaa", 120
"korjaamaan", 120
"korjata", 120
"korjatkaa", 360
"korjattiin", 120
"korkea", 720
"korkeaan", 120
"korkeajalkaisen", 120
"korkealle", 600
"korkeammalle", 240
"korkean", 240
"korkeasti", 480
"korkeat", 240
"korkeimmasti", 120
"korkeimmat", 120
"korkeita", 120
"korkeittein", 120
"korkeudesta", 120
"koronkiskurina", 120
"korottaa", 120
"korotti", 120
"korpit", 120
"korppi", 120
"korshon", 120
"korsi", 120
"korsissaan", 120
"korsunskin", 120
"korvaansa", 120
"korvallisetkin", 120
"korvanne", 120
"korvauksenaan", 120
"korviin", 120
"korvistaan", 120
"koshevoi", 4200
"koshevoikin", 240
"koshevoiksi", 840
"koshevoiksikin", 120
"koshevoille", 240
"koshevoin", 1200
"kosjan", 120
"koska", 1200
"koskaan", 2880
"koskea", 240
"koskeko", 120
"koskemattomana", 120
"koskentaan", 480
"koskentaassa", 120
"koskentaka", 360
"koskentakaa", 120
"koskentakaisen", 240
"koskentakaiset", 3360
"koskentakaisia", 720
"koskentakaisille", 480
"koskentakaisista", 120
"koskentakaisten", 1320
"koskentakana", 360
"koskenut", 240
"kosketellut", 120
"koskettivat", 120
"kosketuksesta", 120
"kosketus", 120
"koskista", 120
"kostaa", 240
"kostaja", 120
"kostamaan", 120
"kostaneet", 120
"kostanut", 120
"kostavansa", 120
"kosteata", 120
"kosteudesta", 120
"kosto", 120
"kotia", 360
"kotiin", 480
"kotiinne", 120
"kotiinsa", 120
"kotimaahansa", 120
"kotimaaksi", 120
"kotka", 120
"kotkamme", 120
"kotkat", 360
"kotkia", 120
"kotona", 600
"kotopaikkojaan", 120
"koulu", 120
"kouluajaltaan", 120
"kouluja", 120
"koulujärjestys", 120
"koululaisilta", 120
"koulun", 480
"koulunne", 120
"koulunsa", 120
"koulupoika", 120
"koulussa", 360
"koulusta", 360
"koulutoverit", 120
"kouluun", 120
"kouraan", 120
"kouraansa", 120
"kouransa", 240
"kova", 600
"kovaa", 240
"kovaksi", 120
"kovalla", 360
"kovan", 240
"kovaosainen", 240
"kovasti", 360
"kovemmin", 240
"koviin", 120
"kovin", 600
"kovinkaan", 120
"kovuutensa", 120
"kozolyp", 120
"krakovia", 120
"kreikkalaiset", 120
"kreivi", 240
"kreivien", 120
"kreiviksi", 120
"kreivin", 240
"kreivit", 120
"kretan", 120
"krimin", 120
"kristillisen", 120
"kristillisessä", 120
"kristilliset", 120
"kristillistä", 240
"kristillisyyden", 120
"kristinopin", 120
"kristinuskoa", 120
"kristinuskolle", 120
"kristinuskon", 240
"kristittyjen", 360
"kristittyjä", 360
"kristityiksi", 120
"kristityiltä", 120
"kristityn", 120
"kristityt", 120
"kristukseen", 120
"kristuksen", 120
"krouvarien", 120
"kruunun", 120
"kuhmun", 120
"kuihtuneet", 120
"kuilun", 360
"kuin", 16320
"kuinka", 7440
"kuinkas", 120
"kuiskasi", 240
"kuiskaten", 120
"kuiskauksia", 120
"kuitenkaan", 1560
"kuitenkin", 2400
"kuivaa", 120
"kuivaan", 120
"kuivanut", 120
"kuivuneen", 120
"kuivuneisiin", 120
"kuivunut", 120
"kuka", 1320
"kukaan", 3840
"kukapa", 120
"kukat", 120
"kukin", 360
"kukka", 120
"kukkaronsa", 120
"kukkarossaan", 120
"kukkarostaan", 120
"kukkoa", 120
"kukoistakoon", 360
"kukoistavia", 120
"kukoistuksessa", 120
"kukon", 120
"kulauksella", 120
"kuljeta", 120
"kuljetan", 120
"kuljetetaan", 240
"kuljettaa", 480
"kuljettuaan", 240
"kuljettuansa", 120
"kulkea", 240
"kulkee", 240
"kulkeko", 120
"kulkemaan", 360
"kulki", 600
"kulkien", 120
"kulkiessa", 120
"kulkiessaan", 120
"kulkijain", 120
"kulkivat", 960
"kullalla", 720
"kullan", 120
"kullanhimo", 120
"kullanhimon", 120
"kullanväriseksi", 120
"kullattuja", 120
"kullatut", 240
"kullekin", 120
"kulmakarvansa", 120
"kulmakarvat", 480
"kulmakarvojen", 120
"kulta", 120
"kultaa", 480
"kultaama", 120
"kultainen", 120
"kultaisella", 120
"kultaisena", 120
"kultaisessa", 120
"kultaiset", 240
"kultaisia", 120
"kultaisissa", 360
"kultaista", 240
"kultajuovia", 120
"kultakoristeet", 120
"kultani", 120
"kultaraha", 120
"kultarahaa", 1920
"kultarahat", 120
"kultarahoja", 720
"kultaseni", 120
"kultavartisen", 120
"kuluessa", 120
"kului", 120
"kuluksi", 120
"kuluneet", 120
"kulunut", 120
"kuluttaa", 120
"kuluttivat", 120
"kuluttua", 840
"kumahdus", 120
"kumaraan", 120
"kumarruksissa", 120
"kumarsi", 120
"kumarsivat", 360
"kumartaen", 120
"kumartajaansa", 120
"kumartelemaan", 120
"kumartui", 360
"kumartuneina", 120
"kumeana", 120
"kumisi", 120
"kummallakin", 360
"kummallekin", 120
"kummallinen", 360
"kummallisen", 120
"kummallisia", 120
"kummankin", 120
"kummasteli", 120
"kummastellen", 120
"kumminkaan", 240
"kumminkin", 480
"kummittelikin", 120
"kumoon", 120
"kumpikaan", 240
"kumpikin", 120
"kumppaneitaan", 120
"kumppaniksi", 120
"kun", 11880
"kunhan", 600
"kuni", 480
"kuningas", 120
"kuningaskunnassa", 120
"kuningasta", 120
"kuninkaallinen", 120
"kuninkaalliset", 120
"kuninkaalta", 120
"kuninkaan", 600
"kuninkaat", 120
"kunnes", 840
"kunnia", 840
"kunniaa", 600
"kunniakas", 120
"kunniakkaan", 120
"kunniallinen", 120
"kunniallisesti", 120
"kunniamme", 120
"kunnian", 120
"kunniasta", 600
"kunniatta", 120
"kunniattomana", 120
"kunnioita", 120
"kunnioitettava", 120
"kunnioitettavat", 360
"kunnioitetut", 120
"kunnioittaa", 120
"kunnioittaisi", 120
"kunnioittama", 120
"kunnioittaneet", 120
"kunnollinen", 120
"kunnollista", 120
"kunnon", 240
"kunnossa", 480
"kunnostautui", 120
"kunnostautuivat", 120
"kunpa", 120
"kuntoa", 120
"kuntoaan", 360
"kuntoansa", 120
"kuntoon", 240
"kuohua", 120
"kuohuksiin", 120
"kuohuu", 120
"kuole", 240
"kuolee", 120
"kuolema", 480
"kuolemaa", 240
"kuolemaan", 120
"kuolemaani", 240
"kuolemaisillaan", 120
"kuoleman", 960
"kuolemme", 120
"kuolen", 600
"kuolettavaa", 120
"kuolettavan", 120
"kuolevan", 120
"kuolevat", 120
"kuoli", 360
"kuoliaaksi", 240
"kuolinhetkellänne", 120
"kuolinhetkenä", 240
"kuolinvuode", 120
"kuolkoot", 120
"kuolla", 960
"kuollaan", 120
"kuolleelta", 120
"kuolleen", 120
"kuolleena", 240
"kuolleenakin", 120
"kuolleet", 240
"kuolleina", 120
"kuolleita", 120
"kuollessaan", 240
"kuollut", 240
"kuolon", 360
"kuolonkalpeaksi", 120
"kuolonkalpeina", 120
"kuolonkalpeita", 120
"kuoltava", 120
"kuopassako", 120
"kuoppa", 120
"kuoppain", 120
"kuoppiin", 120
"kuoripoikaa", 120
"kuorma", 360
"kuormain", 480
"kuormalle", 120
"kuormalta", 120
"kuorman", 1080
"kuormansa", 360
"kuormassa", 240
"kuormasta", 240
"kuormaston", 240
"kuormastossa", 240
"kuormat", 360
"kuormia", 120
"kuormiaan", 120
"kuormien", 600
"kuormiensa", 120
"kuormiin", 120
"kuormissa", 120
"kuormista", 120
"kuormitettu", 120
"kuorsaamista", 120
"kuorsasi", 120
"kuorsata", 120
"kuorsausta", 120
"kuovia", 120
"kuparihelainen", 120
"kuparikattiloissa", 120
"kuparilampun", 120
"kuparisessa", 120
"kuparisten", 120
"kupeella", 120
"kupeisiin", 240
"kupillisen", 120
"kuriakin", 120
"kuristi", 120
"kurja", 120
"kurjassa", 120
"kurjessa", 120
"kurjinkaan", 120
"kurkiparven", 120
"kurkistanut", 120
"kurkisteli", 120
"kurkisti", 120
"kurkkua", 360
"kurkoitellen", 120
"kurkoitti", 120
"kurottaen", 120
"kurotteli", 120
"kurpitsit", 120
"kuten", 720
"kutka", 240
"kutrejaan", 120
"kutsua", 360
"kutsuen", 120
"kutsui", 360
"kutsun", 120
"kutsunut", 120
"kutsuttiin", 120
"kutsuu", 120
"kutsuvat", 120
"kuu", 240
"kuudelta", 120
"kuukauden", 360
"kuula", 360
"kuulasta", 120
"kuulat", 240
"kuule", 600
"kuuleekin", 120
"kuulehan", 120
"kuulemaan", 120
"kuulematta", 120
"kuulen", 120
"kuulepas", 120
"kuuletko", 120
"kuulevinaan", 120
"kuuli", 480
"kuulia", 120
"kuulien", 120
"kuulin", 120
"kuulisi", 240
"kuulit", 120
"kuulivat", 240
"kuulkaa", 960
"kuulkaahan", 240
"kuulkaapas", 240
"kuulla", 600
"kuulleet", 840
"kuullen", 120
"kuullessaan", 360
"kuullut", 840
"kuuloansa", 120
"kuultu", 120
"kuultuani", 120
"kuultuansa", 360
"kuulu", 120
"kuulua", 360
"kuului", 1440
"kuuluisa", 120
"kuuluisaa", 120
"kuuluisi", 240
"kuuluisin", 120
"kuuluisuutta", 120
"kuuluivat", 360
"kuulunut", 240
"kuuluu", 240
"kuuluva", 120
"kuumaksi", 120
"kuumaverinen", 120
"kuume", 120
"kuumeessa", 240
"kuumettakaan", 120
"kuumina", 120
"kuunnellen", 240
"kuuntele", 120
"kuunteli", 840
"kuuntelivat", 120
"kuusi", 240
"kuusikymmentäneljä", 120
"kuusituhatta", 120
"kuva", 480
"kuvaa", 120
"kuvaamalla", 120
"kuvailemaan", 120
"kuvailla", 120
"kuvapatsaita", 120
"kuvapatsas", 120
"kuvastua", 120
"kuvastui", 600
"kuvat", 120
"kuvata", 240
"kuvia", 120
"kuvitellut", 120
"kykene", 120
"kykenee", 120
"kykeni", 120
"kykenivät", 120
"kykybenko", 1800
"kykybenkoa", 120
"kylien", 240
"kyliin", 120
"kylistä", 120
"kyliä", 240
"kyljellään", 120
"kyljen", 120
"kylkeen", 240
"kylki", 120
"kyllikseen", 120
"kyllikseni", 120
"kyllin", 360
"kyllä", 4320
"kylläisiä", 120
"kylläkin", 120
"kylläpä", 120
"kyllästyivät", 120
"kylmemmäksi", 120
"kylmillä", 120
"kylmät", 120
"kylmäverisempi", 120
"kylmäverisesti", 120
"kylmäverisin", 120
"kylmäverisyydellä", 120
"kylmäverisyyttä", 240
"kylvetty", 120
"kylväjät", 120
"kylvämään", 120
"kyläin", 120
"kyläkunnan", 120
"kyläkunnasta", 120
"kylän", 240
"kylässä", 120
"kylät", 360
"kylää", 120
"kymmenkunta", 240
"kymmenmiehinen", 120
"kymmentykkinen", 120
"kynnelle", 120
"kynnykselle", 120
"kynnys", 120
"kynsistä", 120
"kynsistään", 120
"kynttilä", 120
"kynttilän", 240
"kynttilää", 120
"kynttilöitä", 120
"kyntömies", 120
"kypsyneet", 120
"kypsyneitä", 120
"kypäri", 120
"kypärin", 120
"kypärit", 240
"kypäräin", 120
"kysyen", 120
"kysyi", 2280
"kysyivät", 360
"kysymykseenkään", 120
"kysymykset", 120
"kysymys", 120
"kysymättä", 360
"kysyn", 240
"kysynyt", 120
"kysyttiin", 240
"kysyviä", 120
"kysyä", 120
"kysäsi", 120
"kyyhky", 120
"kyyhkystä", 120
"kyynel", 240
"kyyneleet", 480
"kyynelehtien", 120
"kyyneleitä", 120
"kyyneleitään", 240
"kyynelillä", 120
"kyynelillään", 120
"kyynelsilmin", 120
"kyynelten", 120
"kyyristyi", 240
"kyyristyneenä", 120
"kyyryksissä", 120
"kädelläni", 120
"kädellään", 1200
"käden", 120
"kädessä", 600
"kädessään", 360
"kädestä", 120
"kädet", 840
"käheästi", 120
"kämmenelle", 120
"kämmentään", 120
"käpälämäkeen", 120
"kärpänen", 120
"kärpäsiä", 120
"kärsi", 120
"kärsimyksellä", 120
"kärsimys", 120
"kärsimään", 120
"kärsineen", 120
"kärsineetkään", 120
"kärsinyt", 120
"kärsivällinen", 120
"kärsivällisyyttä", 120
"kärsivät", 120
"kärsiä", 360
"kärvettyneinä", 120
"käry", 120
"käsi", 360
"käsien", 120
"käsiensä", 120
"käsiinsä", 600
"käsikahakaksi", 120
"käsillään", 1080
"käsin", 240
"käsissä", 240
"käsissään", 360
"käsistä", 360
"käsistään", 120
"käsittivät", 120
"käsittämättömällä", 120
"käsityöläiset", 120
"käsityöläisiä", 120
"käsivarren", 120
"käsivarret", 120
"käsivarsissa", 120
"käsivartensa", 120
"käsiä", 240
"käsiänsä", 240
"käsiään", 360
"käske", 120
"käskee", 120
"käsken", 120
"käskenyt", 120
"käskettekö", 120
"käsketty", 120
"käskevän", 120
"käski", 960
"käskien", 120
"käskijä", 120
"käskivät", 120
"käskyjen", 120
"käskyjä", 360
"käskyjään", 120
"käskyn", 600
"käskystä", 120
"käskystäni", 120
"käskystään", 120
"käskyä", 240
"käteen", 120
"käteensä", 600
"kätensä", 1320
"kätke", 360
"kätkemättä", 120
"kätketty", 120
"kätkeytyi", 120
"kätkeytyä", 120
"kätkeä", 120
"kätki", 120
"kätkisit", 120
"kätköistä", 120
"kätkössä", 120
"kättä", 360
"kättään", 480
"kättäänkään", 120
"kävi", 1680
"kävikin", 120
"kävisi", 360
"kävisiköhän", 120
"kävivät", 240
"kävivätkin", 120
"käy", 960
"käyden", 120
"käydä", 480
"käyköön", 480
"käyn", 120
"käyneet", 360
"käynti", 120
"käynyt", 360
"käyskenteli", 120
"käyt", 120
"käytettiin", 240
"käytettäväkseen", 120
"käytiin", 120
"käyttivät", 240
"käyttäneet", 120
"käyttäytyi", 120
"käyttäytyisivät", 120
"käyttäytyy", 120
"käyttää", 120
"käytävä", 360
"käytävän", 120
"käytävässä", 120
"käytävään", 240
"käännellen", 120
"käännetyllä", 120
"käännyhän", 120
"käänsi", 360
"käänsivät", 120
"käänteli", 120
"kääntyen", 480
"kääntyi", 1320
"kääntyivät", 480
"kääntämään", 120
"kääntäneet", 120
"kääntänyt", 120
"kääntää", 360
"kääri", 120
"kääriytynyttä", 120
"käärmeen", 120
"kömpi", 120
"köydet", 120
"köyhimmälläkin", 120
"köyhyyttä", 120
"köysillä", 120
"köysistä", 120
"laahaamaan", 120
"laahannut", 120
"laahasi", 120
"laahasivat", 120
"laahata", 120
"laaja", 120
"laajaa", 240
"laajaksi", 120
"laajalle", 120
"laajemmin", 120
"laajeni", 240
"ladon", 120
"ladottiin", 120
"lahdelmia", 120
"lahjan", 120
"lahjat", 120
"lahjoittanut", 120
"laiha", 240
"laihan", 120
"laihoista", 120
"laillisena", 120
"lain", 120
"lainaksi", 120
"lainanneet", 120
"lainasin", 120
"lainkaan", 240
"lainmukaista", 120
"laiskuudessaan", 240
"lait", 120
"laita", 120
"laitaan", 120
"laitoihin", 120
"laittakaa", 120
"laittamaan", 120
"laittomia", 120
"laiva", 120
"laivasta", 240
"laivat", 120
"lakatkaa", 120
"lake", 120
"lakeija", 120
"lakeilla", 240
"lakeutta", 120
"lakin", 480
"lakit", 480
"lakkaamatta", 840
"lakkaamattomilta", 120
"lakkeja", 120
"lakkejaan", 120
"lakkejaankaan", 120
"lakki", 600
"lakkiakaan", 120
"lakkiin", 120
"lakkinsa", 120
"lakoon", 120
"lammas", 120
"lammasnahkainen", 120
"lammasnahkaisilla", 120
"lammasnahkalakeissaan", 120
"lammasta", 120
"lampaan", 120
"lampaita", 120
"lampun", 240
"language", 120
"lankeisivat", 120
"lankesi", 120
"lannistaisivat", 120
"lannistui", 120
"lannistunut", 120
"lantatunkioita", 120
"lanteilla", 120
"lapaa", 120
"lapselle", 120
"lapsen", 120
"lapsenhan", 120
"lapsenhoitaja", 240
"lapseni", 120
"lapsensa", 120
"lapset", 600
